id,budget,revenue
257091,40000000,111811453.0
6114,40000000,215862692.0
24803,40000000,129540499.0
109410,40000000,95020213.0
1213,40000000,128798265.0
100042,40000000,169837010.0
9036,40000000,120455994.0
257211,35000000,194564672.0
323675,40000000,124827316.0
9361,40000000,75505856.0
1677,40000000,124731534.0
187,40000000,158733820.0
7461,40000000,151161491.0
16538,41000000,91636986.0
9889,40000000,141069860.0
820,40000000,205405498.0
11565,40000000,138259062.0
6073,57000000,147845033.0
16996,20000000,136267476.0
193610,40000000,196781193.0
19912,40000000,186167139.0
296098,40000000,165478348.0
8007,40000000,91753202.0
32823,40000000,90029656.0
4380,50000000,170128460.0
11551,40000000,54682547.0
10336,40000000,87840042.0
11362,35000000,75395048.0
50348,40000000,85412898.0
48138,30000000,130786397.0
1124,40000000,109676311.0
227159,42000000,107670357.0
68179,40000000,74597643.0
1579,40000000,120175290.0
708,40000000,191185897.0
34851,40000000,126248813.0
1586,40000000,92913171.0
2044,40000000,114830111.0
9913,43000000,91974818.0
10761,40000000,84601681.0
209451,40000000,67347013.0
11975,40000000,45916769.0
4970,40000000,141591324.0
11831,36000000,74000000.0
440,40000000,41797066.0
11172,40000000,145896422.0
39513,40000000,97552050.0
82687,40000000,41863726.0
41446,40000000,97138686.0
8224,40000000,96618699.0
10537,38000000,34416893.0
225886,40000000,126069509.0
10385,40000000,36037909.0
55779,47000000,157887643.0
10647,40000000,55707411.0
11431,30000000,50451307.0
8850,25000000,48063435.0
64685,40000000,55247881.0
38357,40000000,58785180.0
10060,40000000,46442528.0
11398,40000000,30199105.0
1833,40000000,31670620.0
8970,75000000,29000000.0
9306,40000000,49627779.0
11370,40000000,27053815.0
1921,40000000,65754228.0
1683,40000000,62771059.0
203,500000,3000000.0
11858,40000000,24332324.0
62835,40000000,60965854.0
18937,40000000,38172500.0
13536,40000000,22433915.0
10718,40000000,46546197.0
10802,45000000,20350754.0
1887,40000000,60474340.0
10461,63600000,19412993.0
80278,42000000,180274123.0
12704,55000000,14375181.0
10315,40000000,46471023.0
16643,40000000,16872671.0
2687,40000000,14358033.0
194,10000000,173921954.0
8849,60000000,13395939.0
78698,40000000,24719215.0
30943,38000000,28121100.0
9544,40000000,18902015.0
24418,40000000,28169671.0
7288,40000000,19322135.0
10366,45000000,10667893.0
19898,33000000,20645327.0
15074,40000000,10959475.0
1272,50000000,32017803.0
72358,40000000,22044277.0
266396,40000000,13644292.0
9978,40000000,23937870.0
8271,20000000,117760134.0
10428,20000000,7563728.0
110415,39200000,86758912.0
9495,15000000,94000000.0
256040,40000000,100000000.0
24420,39000000,101229792.0
62214,39000000,35287788.0
16320,39000000,38869464.0
8842,39000000,6614280.0
9531,39000000,75850624.0
64807,40000000,44907260.0
12289,80341000,127814609.0
11529,30000000,180622424.0
20943,38000000,205298907.0
9488,38000000,119723358.0
193,38000000,120000000.0
44865,3860000,64076736.0
55787,38000000,114156230.0
10400,50000000,73956241.0
1957,38000000,51801187.0
256961,38000000,107597242.0
5852,53000000,29700000.0
622,38000000,58401898.0
11306,38000000,17380126.0
12508,57000000,16991902.0
25793,10000000,47536959.0
10534,38000000,10300000.0
1091,15000000,19629760.0
87421,38000000,98337295.0
10871,37000000,6482195.0
13600,55000000,17869048.0
68722,32000000,28258060.0
14324,38000000,5410749.0
14325,40000000,9793496.0
299687,38000000,109906372.0
312221,37000000,173567581.0
23168,37000000,154026136.0
76494,40000000,79700000.0
4944,37000000,163720069.0
10488,37000000,100076342.0
96721,38000000,90247624.0
334,37000000,48451803.0
23742,30000000,55583804.0
259694,38000000,112343513.0
62837,37000000,95404397.0
8966,37000000,392616625.0
8470,36000000,102244770.0
11001,65000000,117758500.0
138832,37000000,269994119.0
16911,36500000,21834845.0
2163,36000000,50159144.0
36670,36000000,160000000.0
23048,36000000,64572262.0
227735,36000000,52424533.0
2155,42000000,32168970.0
8409,36000000,44350926.0
222936,37000000,26250020.0
48171,37000000,96047633.0
782,36000000,12532777.0
75531,36000000,3003296.0
11802,37000000,63800345.0
18785,35000000,459270619.0
365222,36000000,156844753.0
817,33000000,310940086.0
268,35000000,411348924.0
943,35000000,321731527.0
22881,29000000,309208309.0
10054,35000000,147934180.0
51540,35000000,117000000.0
44264,38000000,252276927.0
350,35000000,326551094.0
152,35000000,139000000.0
109431,35000000,173965010.0
1598,35000000,182300000.0
8065,35000000,69823199.0
271718,35000000,140795793.0
11638,35000000,68915888.0
409,27000000,231976425.0
2118,35000000,126216940.0
11459,35000000,86369815.0
9348,35000000,113374103.0
377,1800000,25504513.0
8843,33000000,104155843.0
39486,35000000,60251371.0
1273,34000000,95608995.0
13920,32000000,52277485.0
50544,35000000,150483765.0
325133,35000000,108758521.0
140823,35000000,112544580.0
1883,34000000,48169908.0
89492,35000000,88058786.0
22949,35000000,92219310.0
12437,35000000,91353501.0
2959,35000000,69307224.0
11648,30000000,58405313.0
9366,35000000,41954997.0
1576,33000000,102984862.0
609,10700000,122200000.0
13051,35000000,85416905.0
49530,40000000,173930596.0
34806,35000000,77477008.0
49022,35000000,59901913.0
23479,35000000,35323292.0
11667,35000000,99423521.0
423,35000000,120072577.0
10066,40000000,68766121.0
2288,27000000,115505027.0
88794,35000000,84606030.0
13515,35000000,72436439.0
11979,35000000,45479110.0
169,35000000,57120318.0
8090,35000000,32483410.0
11622,35000000,40263020.0
3604,35000000,27107960.0
9541,35000000,36098382.0
94348,45000000,30353232.0
8197,35000000,25105255.0
336004,8900000,4100000.0
35019,35000000,93246388.0
8836,30000000,68369434.0
14442,31000000,27388767.0
321741,35000000,50363790.0
59965,35000000,82087155.0
14175,35000000,19478106.0
11918,35000000,25871834.0
98357,56000000,19701164.0
10012,35000000,19294901.0
49526,35000000,31083599.0
268920,35000000,51680201.0
9093,35000000,29882645.0
119283,35000000,46216641.0
11823,31000000,41512007.0
35169,35000000,39340177.0
849,27000000,16519460.0
4515,35000000,63215872.0
6575,35000000,18317151.0
13496,35000000,13678913.0
18320,35000000,27409889.0
22787,40000000,12206028.0
8967,32000000,54674226.0
144336,35000000,17508518.0
9616,35000000,11560806.0
13056,20500000,10089373.0
14113,35000000,12506188.0
285783,35000000,61181942.0
9726,35000000,42064105.0
20763,35000000,4651977.0
9280,35000000,16838910.0
11876,35000000,15000000.0
22267,38000000,635096.0
1969,35000000,10496317.0
198663,34000000,348319861.0
239573,35000000,14431253.0
10436,34000000,32255440.0
1381,35000000,15304890.0
2162,70000000,11263966.0
127493,35000000,2106557.0
12429,41677699,187479518.0
228205,34000000,63013281.0
2900,75000000,19598588.0
192136,35000000,27330000.0
18254,32000000,40382659.0
881,40000000,243240178.0
10877,50000000,79958599.0
9600,30000000,173959438.0
71469,30000000,64626786.0
85446,33000000,140470746.0
326,33000000,62022014.0
7220,33000000,54700105.0
9763,30000000,27610873.0
72387,30000000,40346186.0
1892,32350000,572700000.0
13460,30000000,22211426.0
8055,32000000,113019290.0
50647,35000000,24159934.0
10719,32000000,173398518.0
9294,32000000,152036382.0
9353,32000000,80197993.0
55721,32500000,288383523.0
109414,32000000,126041322.0
10307,29000000,50041732.0
11978,32000000,48814909.0
22907,32000000,69055695.0
87567,35000000,21819348.0
38322,32000000,83615414.0
45612,32000000,147332697.0
7305,32000000,36733909.0
3594,30000000,77566815.0
157841,33000000,9494789.0
11519,35000000,31755742.0
59,32000000,60740827.0
9335,32000000,85167639.0
12106,32000000,18552460.0
11141,28000000,30016165.0
31867,32000000,18409891.0
10253,70000000,53587404.0
124459,30000000,27437881.0
24662,32000000,3566637.0
182,32000000,5914908.0
28,31500000,89460381.0
38073,32000000,42045846.0
302156,31500000,14708696.0
606,31000000,128499205.0
87502,31000000,161772375.0
698,34000000,210308099.0
120467,30000000,174600318.0
11313,31000000,24185781.0
6488,31000000,53208180.0
10559,31000000,68106245.0
296099,31000000,104384188.0
8012,30250000,115101622.0
1574,45000000,306776732.0
9032,34200000,234801895.0
2770,30000000,287553595.0
862,30000000,373554033.0
1637,30000000,350448145.0
72570,30000000,196114570.0
27569,31000000,15134293.0
10637,30000000,136706683.0
1669,30000000,199200000.0
132363,25000000,115922175.0
9472,20000000,167722310.0
2907,30000000,191502426.0
9273,30000000,212385533.0
9880,37000000,165335153.0
2925,26000000,116400000.0
807,33000000,327311859.0
17654,30000000,210819611.0
11836,30000000,140161792.0
322,25000000,156822020.0
70,30000000,216763646.0
9535,80000000,176885658.0
11036,29000000,115603229.0
6557,30000000,160259319.0
18126,35000000,155545279.0
16340,30,103.0
10333,30000000,74787599.0
4476,30000000,160638883.0
22947,25000000,163670000.0
2755,30000000,105834556.0
82654,35000000,116980662.0
59967,30000000,47042000.0
9598,30000000,254134910.0
82696,30000000,114281051.0
9870,30000000,105173115.0
8292,45000000,92374674.0
8780,30000000,63833449.0
10521,30000000,114663461.0
10762,19000000,69631118.0
10096,37000000,96455697.0
59436,30000000,151119219.0
4133,53000000,83282296.0
10207,80000000,118880016.0
172,30000000,70200000.0
36593,30000000,51132598.0
707,30000000,152427960.0
533,30000000,192452832.0
6023,30000000,156835339.0
6439,30000000,93772522.0
4347,30000000,129266061.0
4105,30000000,45892212.0
76489,30000000,54819301.0
3933,40000000,117195061.0
273481,30000000,84025816.0
307081,30000000,91709827.0
16871,30000000,90810892.0
293863,25000000,65663276.0
41233,30000000,159291809.0
9266,25000000,51842679.0
1262,30000000,53653224.0
4513,30000000,75505973.0
22970,30000000,66486080.0
7278,30000000,84646831.0
9013,30000000,38413606.0
865,27000000,38122105.0
10776,25000000,38748395.0
50456,30000000,63782078.0
9823,30000000,51376861.0
59861,30000000,36160375.0
133805,30000000,82394288.0
12763,30000000,34742066.0
9766,30000000,41480851.0
12244,30000000,48428063.0
109421,30000000,63372757.0
51162,30000000,14460000.0
10152,19000000,39267515.0
9452,30000000,29202884.0
9271,30000000,24048000.0
48340,30000000,108609310.0
14846,35000000,22034832.0
72207,30000000,53909751.0
16232,30000000,21800302.0
43539,30000000,51148651.0
9920,30000000,31070211.0
8978,30000000,35294470.0
11702,30000000,19204929.0
18550,25000000,17193231.0
43347,30000000,102820008.0
3489,30000000,16930884.0
9701,35000000,25224242.0
2122,40000000,26155781.0
10658,37000000,37962774.0
13150,30000000,31148328.0
9042,30000000,15007991.0
17813,30000000,15368897.0
11208,30000000,13001257.0
58151,17000000,24922237.0
11400,30000000,30536013.0
11058,25000000,30114487.0
14844,23000000,12.0
57089,30000000,13521829.0
1947,30000000,18618284.0
8054,30000000,64352607.0
46829,30000000,8454301.0
146238,30000000,62616646.0
9989,30000000,18195610.0
9665,18000000,26828365.0
13967,30000000,35078241.0
9053,21000000,480314.0
4512,30000000,14711793.0
76349,30000000,108348.0
45610,30000000,2527904.0
223702,19000000,140752617.0
254470,29000000,287506194.0
69,28000000,186438883.0
4967,30000000,37036004.0
4912,30000000,33013805.0
12771,29000000,16930185.0
323676,29000000,78636257.0
11249,12000000,24829644.0
9667,29000000,21126225.0
812,28000000,504050219.0
277216,28000000,201634991.0
87,28000000,333000000.0
14444,30000000,100491683.0
2043,60000000,105178561.0
315664,29000000,48902953.0
1428,29000000,98185582.0
562,28000000,140767956.0
15373,28000000,92380927.0
318846,28000000,133346506.0
14292,28000000,64445708.0
924,28000000,102356381.0
2018,35000000,94728529.0
192577,30000000,17137302.0
9428,21000000,71441250.0
2832,30000000,90259536.0
137093,28000000,134402450.0
699,28000000,195312802.0
9778,28000000,77516304.0
8831,27000000,101646581.0
9398,28000000,60780981.0
112949,28000000,97594140.0
10439,28000000,39514713.0
3638,28000000,92601050.0
23483,28000000,96188903.0
62206,28000000,40547440.0
10577,28000000,33000337.0
218778,28000000,100654149.0
4348,28000000,121147947.0
78,28000000,33139618.0
11780,28000000,31596911.0
192102,28000000,52597999.0
2001,21000000,54926886.0
11516,35866397,20217080.0
10025,28000000,38159905.0
15198,28000000,8888143.0
23172,28000000,45236543.0
17834,28000000,8345056.0
10016,28000000,14010832.0
10317,28000000,7002261.0
58431,28000000,16374328.0
9746,28000000,5684789.0
13092,27000000,17286299.0
59859,28000000,60700000.0
13495,24000000,23321954.0
254473,28000000,68896829.0
700,27500000,187500000.0
4964,30000000,219076518.0
10024,30000000,95714875.0
13490,35000000,43650785.0
15927,8000000,27187653.0
1259,15000000,49469904.0
5125,27500000,24748670.0
174,27000000,96900000.0
9437,27000000,60527873.0
525,27000000,115229890.0
10188,27000000,44352417.0
245,27000000,129000000.0
9825,27000000,56870414.0
186,27000000,56308881.0
9549,27000000,21500000.0
61891,30000000,15395087.0
34584,27000000,20158808.0
2666,27000000,27200316.0
13155,25000000,11137801.0
42807,27000000,76000000.0
28355,27000000,29000000.0
8080,27000000,13000000.0
56288,27000000,85564310.0
303858,27000000,93282604.0
1613,28,14.0
16617,27000000,21148829.0
8944,25000000,6673422.0
14560,26000000,183293131.0
10330,26000000,110230332.0
6957,26000000,109449237.0
1934,25000000,289317794.0
169917,28000000,53181600.0
951,15000000,201957688.0
10189,27000000,101624843.0
9454,26000000,65705772.0
2055,22000000,68296293.0
1551,26000000,61489265.0
5902,22000000,50750000.0
11460,26000000,57891803.0
9358,26000000,90426405.0
134,26000000,71868327.0
22894,26000000,67918658.0
134374,25000000,86175291.0
15028,26000000,38793283.0
7445,26000000,43318349.0
17047,26000000,28818995.0
62838,56000000,142044638.0
2057,42000000,35402320.0
70436,26000000,29657751.0
16784,30000000,14000000.0
8011,26000000,36800000.0
36355,25530000,20080020.0
238615,26000000,30523226.0
1985,25000000,82466670.0
615,30000000,611899420.0
788,25000000,441286195.0
380,25000000,412800000.0
13223,33000000,269958228.0
10523,25100000,29506464.0
8681,25000000,226830568.0
239571,26000000,35926213.0
619,25000000,411006740.0
424,22000000,321365567.0
50014,25000000,124272124.0
162903,28000000,8555008.0
6466,30000000,114908830.0
12589,25000000,80936232.0
7191,25000000,170764026.0
1497,25000000,78000000.0
117,25000000,76270454.0
6977,25000000,171600000.0
168530,25000000,153997819.0
634,25000000,281929795.0
392,25000000,152500343.0
10327,45000000,124914842.0
88042,25000000,119772232.0
41630,25000000,147780440.0
11969,25000000,56505065.0
2085,25000000,91036760.0
794,2800000,60922980.0
9286,25000000,117719158.0
77877,25000000,99357138.0
1265,60000000,137587063.0
866,25000000,116766556.0
75174,25000000,77278331.0
11096,25000000,122644820.0
8699,26000000,90574188.0
769,25000000,46836394.0
10923,28000000,58795814.0
11283,25000000,122489822.0
111,25000000,65884703.0
746,23000000,43984230.0
77866,25000000,63100000.0
7345,25000000,77208711.0
12277,25000000,41604473.0
9779,25000000,39053061.0
2140,25000000,64437847.0
12620,25000000,70442940.0
14177,25000000,36351350.0
198185,25000000,38307627.0
227156,25000000,66980456.0
11351,17000000,63102666.0
10030,25000000,59192128.0
10623,25000000,56489558.0
590,25000000,41597830.0
9655,20000000,33889159.0
1268,25000000,229736344.0
11237,20000000,70992898.0
190955,25500000,2415472.0
5123,25000000,66122026.0
4518,30000000,82150642.0
11932,25000000,50671850.0
11165,25485000,29548291.0
6116,25000000,100000000.0
57431,25000000,34942188.0
278,25000000,28341469.0
9290,21150000,39438674.0
11543,27000000,25023434.0
284536,25000000,39171130.0
152737,25000000,74188937.0
13374,25000000,27645491.0
8976,30000000,42886719.0
319888,23000000,46152800.0
9469,25000000,21567853.0
1909,25000000,22200000.0
22971,25000000,114977104.0
34813,25000000,23580000.0
46261,25000000,36993168.0
10431,25000000,40452643.0
8051,25000000,17000000.0
9352,25000000,20796847.0
15487,25000000,15431177.0
22825,30000000,33333531.0
1831,25000000,24362772.0
43931,25000000,19829957.0
10591,25000000,30411183.0
10861,25000000,51702483.0
276907,25000000,42972994.0
65055,28000000,10126458.0
10397,25,13.0
200505,25000000,28831145.0
60309,25000000,15478800.0
9787,25000000,13411957.0
293646,25000000,24902723.0
6978,25000000,11000000.0
59440,25000000,23057115.0
1770,28000000,16900000.0
8988,25000000,11207130.0
15992,25000000,10719357.0
17707,25000000,13000000.0
77883,14000000,85446075.0
40001,25000000,10070000.0
64639,25000000,10324441.0
9903,25000000,11772461.0
20766,32000000,27635305.0
24264,25000000,5778353.0
9067,25000000,4064495.0
8338,25000000,19844979.0
168705,25000000,2405420.0
72113,25000000,27603069.0
22256,25000000,777423.0
12404,25000000,2336172.0
152742,13500000,19255873.0
11699,25000000,10589102.0
48034,25000000,48531470.0
36696,25000000,6500000.0
109091,25000000,71009334.0
33157,25000000,3052000.0
859,14000000,34670720.0
83770,25000000,8784318.0
168,24000000,133000000.0
1246,24000000,155721132.0
4233,24000000,172363301.0
174751,25000000,1397284.0
184098,24000000,70181428.0
2069,41300000,106371651.0
1788,8200000,80035402.0
11635,24000000,87055349.0
177,24000000,41895491.0
3600,65000000,40002112.0
2621,24000000,36609995.0
10358,24000000,42105111.0
10313,24000000,68729358.0
13476,17000000,16980098.0
10208,24000000,16290976.0
24961,24000000,21049053.0
20697,24000000,12372410.0
20761,24000000,8434146.0
70868,24000000,30551495.0
43593,24000000,83188165.0
40688,24000000,4562146.0
26672,28000000,669276.0
41283,24000000,23081726.0
4935,24000000,234710455.0
19908,23600000,102391382.0
10663,23000000,185991646.0
1891,18000000,538400000.0
9737,19000000,141407024.0
37137,23000000,86930411.0
9532,23000000,53302314.0
10316,12500000,75993061.0
2787,23000000,53187659.0
152601,23000000,47351251.0
10866,23000000,36642838.0
227707,25000000,6399.0
21349,23000000,18653615.0
70435,23000000,33372606.0
580,23000000,51881013.0
20024,23000000,10827816.0
2453,23000000,7434726.0
6973,23000000,29541790.0
22215,23000000,9366227.0
11632,23000000,16123851.0
30596,23000000,5837674.0
3021,25000000,94679598.0
957,22700000,38119483.0
256917,22500000,15520023.0
251,22000000,505000000.0
544,23000000,369884651.0
11395,22000000,189833357.0
14635,20000000,75597042.0
13680,22000000,147880543.0
688,24000000,182016617.0
11090,22000000,84772742.0
783,22000000,77737889.0
228194,22000000,88880821.0
1642,22000000,110627965.0
10950,22000000,92542418.0
235260,22000000,67800064.0
277,22000000,95708457.0
8999,22000000,57479076.0
11323,22000000,35424826.0
11453,22000000,22400154.0
146239,26000000,51164106.0
10878,22000000,19351569.0
82650,22000000,77112176.0
2294,22000000,33788161.0
2176,30000000,23619609.0
270487,22000000,63647656.0
204082,22000000,43058898.0
24100,22000000,13555988.0
5550,22000000,10696210.0
287948,25000000,72629670.0
9075,21000000,26193068.0
11661,22000000,17709155.0
109513,2000000,14400000.0
204922,22000000,15447154.0
38985,22000000,12000000.0
44113,22000000,9479718.0
164457,22000000,15400000.0
4566,25000000,92991835.0
153158,22000000,24000000.0
81836,17000000,73244881.0
10724,18000000,70687344.0
2196,9000000,46.0
1499,21000000,42000000.0
20857,32000000,40222729.0
82693,21000000,205738714.0
1646,21000000,41170784.0
4108,21000000,43928932.0
8456,20000000,41627431.0
7341,21000000,17762705.0
19255,17000000,14899417.0
10187,21000000,17600000.0
31005,21000000,10011050.0
50780,21000000,970816.0
16363,35000000,69701637.0
1946,15000000,2856712.0
85,18000000,389925971.0
772,18000000,358991681.0
840,20000000,303788635.0
9682,38000000,29907685.0
96,20000000,299965036.0
10678,20000000,132675402.0
274,19000000,272742922.0
8872,20000000,121697323.0
16290,20000000,117224271.0
579,20000000,187884007.0
14405,20000000,149281606.0
138843,13000000,318000141.0
11637,32000000,97918663.0
226486,20000000,100525432.0
1584,35000000,131282949.0
9312,18000000,122195920.0
12153,37000000,113086475.0
65057,20000000,177243185.0
76203,20000000,187000000.0
13497,20000000,57588485.0
35688,20000000,60072596.0
162,20000000,53000000.0
296096,20000000,207945075.0
1051,1800000,41158757.0
376659,20000000,183936074.0
10073,20000000,48548426.0
16690,20000000,109862682.0
273895,20000000,66787908.0
14873,20000000,135680000.0
8968,20000000,67192859.0
9963,20000000,84146832.0
15655,30000000,45554533.0
21208,20000000,41596251.0
272878,20000000,43967255.0
9760,20000000,86865564.0
314365,20000000,88346473.0
13279,20000000,27640028.0
1975,20000000,39143839.0
33644,20000000,37672350.0
9895,20000000,41237648.0
9570,20000000,35841901.0
27579,20000000,65464324.0
16052,20000000,60000000.0
40264,20000000,80547866.0
1164,25000000,135330182.0
239678,19800000,41296320.0
14359,20000000,50907234.0
3989,32000000,50907422.0
76617,20000000,47241945.0
4258,20000000,78378744.0
20391,20000000,31678778.0
10139,20000000,54586584.0
335778,20000000,46069568.0
9645,35000000,68349884.0
55465,19000000,35387212.0
617,20000000,67200000.0
48289,20000000,45636368.0
243,30000000,47126295.0
8848,20000000,64822796.0
38,20000000,72258126.0
38303,20000000,32005248.0
1266,20000000,65569869.0
107985,20000000,46089287.0
19901,20000000,51416464.0
34016,20000000,49779728.0
59860,20000000,17425000.0
10069,9000000,27105095.0
12819,20000000,39300000.0
9954,20000000,37597471.0
25132,40000000,28972508.0
577,20000000,21284514.0
328387,20000000,83707310.0
12690,20000000,20211394.0
539,806948,32000000.0
13596,20000000,36620508.0
226857,20000000,34077920.0
47941,20000000,2297493.0
526,20000000,18432000.0
22796,20000000,18253415.0
2355,20000000,22222308.0
5915,15000000,56255142.0
9842,20000000,17807569.0
61012,20000000,52302796.0
755,19000000,25836616.0
9470,20000000,100914445.0
7979,20000000,73276047.0
470,20000000,60427839.0
15644,20000000,16605763.0
9582,20000000,17432163.0
22074,20000000,17436509.0
2428,20000000,15473333.0
290751,19500000,34854990.0
13805,25000000,14109284.0
4597,20000000,22942221.0
9414,20000000,13801755.0
63492,20000000,30426096.0
81796,20000000,32204030.0
15092,20000000,34560577.0
15005,20000000,13391174.0
8198,30000000,27674124.0
6963,20000000,12482775.0
15070,20000000,12398628.0
17134,20000000,17280326.0
41402,20000000,24145613.0
146198,20000000,12639297.0
2639,20000000,10686841.0
295964,20000000,36606743.0
11835,20000000,16974459.0
14396,20000000,10337477.0
15673,20000000,11341016.0
42618,8000000,20000000.0
171274,20000000,11110975.0
109417,20000000,16549477.0
13948,20000000,7000000.0
106747,12000000,15008161.0
256962,20000000,6420319.0
48231,15000000,27462041.0
3509,8700000,7659918.0
12142,20000000,10442808.0
23367,20000000,5210988.0
241239,20000000,12007070.0
3902,20000000,4001121.0
77948,20000000,16863583.0
21755,20000000,5530764.0
128,26500000,159375308.0
16608,2000000,5048693.0
32316,20000000,1675706.0
7299,20000000,5359645.0
13405,40000000,7400000.0
314385,10000000,3727746.0
10448,20000000,305070.0
43935,20000000,4634062.0
44638,20000000,346594.0
199373,27220000,5496951.0
581,22000000,424208848.0
52449,20000000,216197492.0
12150,19000000,110879513.0
11247,19000000,70067909.0
4232,14000000,173046663.0
694,19000000,44017374.0
105,19000000,381109762.0
11377,19000000,40846082.0
41210,19000000,49830607.0
12090,18000000,101564935.0
62630,19100000,5728213.0
29427,20000000,54956140.0
129,15000000,274925095.0
2669,25000000,8613462.0
13523,19000000,18755936.0
25195,19000000,29922472.0
17277,19000000,4750000.0
50725,19000000,6928068.0
73191,19000000,2119994.0
10065,19000000,108047131.0
2757,19000000,32801173.0
11683,15000000,46770602.0
1878,18500000,10680275.0
23082,18500000,31912793.0
195589,18000000,268157400.0
854,23000000,351583407.0
2280,18000000,151668774.0
496,18000000,261572744.0
8835,18000000,141774679.0
157,18000000,87000000.0
8643,19000000,144216468.0
10402,17000000,65535067.0
218043,16000000,19682924.0
21301,18000000,65070412.0
10147,23000000,76488889.0
816,16500000,67683989.0
302688,18000000,88923251.0
60307,21000000,72417394.0
106,18000000,98235548.0
279,18000000,51973029.0
10625,17000000,129042871.0
5279,19800000,87754044.0
10013,18000000,41382841.0
194662,18000000,103215094.0
160588,18000000,99206215.0
9829,15000000,76286096.0
10028,18000000,62646763.0
790,1000000,21378361.0
43959,18000000,47088990.0
10364,18000000,24911670.0
9610,18000000,100000000.0
1578,18000000,23000000.0
25643,18000000,36133014.0
44115,18000000,35692920.0
10560,18000000,17200925.0
333348,17000000,24000000.0
20483,18000000,16702864.0
321697,30000000,34441873.0
38665,18000000,2945600.0
2575,21000000,28008462.0
11644,18000000,12000000.0
146227,18000000,10501938.0
68924,18000000,8038061.0
253235,18000000,25312387.0
10068,17000000,6735922.0
848,18000000,14110013.0
522,18000000,5887457.0
130150,18000000,20275812.0
12246,18000000,26527510.0
13809,18000000,25739015.0
33870,25000000,20719451.0
245703,18000000,6212282.0
127560,18000000,22309223.0
10017,2700000,3500000.0
11468,18000000,676698.0
193613,18000000,7972967.0
17436,18000000,382174.0
43434,18000000,871279.0
8408,3500000,34000000.0
9389,18000000,1831348.0
9626,17900000,6948633.0
75638,14000000,13551174.0
8363,20000000,121463226.0
8328,23000000,150816700.0
10982,15000000,51053787.0
205,17500000,38000000.0
1620,24000000,99965753.0
175541,17500000,7018189.0
241254,18000000,266586800.0
679,18500000,183316455.0
11113,17000000,72070731.0
3597,17000000,125586134.0
193893,17000000,136621271.0
9675,16000000,109502303.0
9988,17500000,19179969.0
948,300000,70000000.0
146304,17000000,71625195.0
7516,17000000,57103895.0
41439,20000000,136150434.0
9429,17000000,30331165.0
38117,17000000,43165571.0
9792,15000000,69623713.0
13960,20000000,21170563.0
114150,17000000,115350426.0
26602,34000000,19693891.0
26390,17000000,29536299.0
27759,17000000,10000000.0
109428,17000000,97542952.0
23049,17000000,20455276.0
9310,17000000,7314027.0
11411,17000000,19300000.0
7304,17000000,9500000.0
1491,40000000,86915017.0
2989,17000000,2000000.0
10629,17000000,1569918.0
255343,17000000,3758328.0
4723,17000000,374743.0
25763,17000000,8720000.0
79694,17000000,9627492.0
18615,16800000,2281089.0
10673,15000000,43848069.0
4584,16500000,135000000.0
2977,16500000,37311672.0
10760,16500000,13620075.0
11093,16500000,16942795.0
207,16400000,235860116.0
8467,16000000,247275374.0
639,16000000,92823546.0
24226,16000000,53977250.0
9285,16000000,119754278.0
74643,15000000,133432856.0
13788,16000000,76514050.0
83666,16000000,68263166.0
318850,18500000,6490401.0
1417,19000000,83258226.0
16161,16000000,29381649.0
49950,16000000,40492759.0
10956,17700000,30987695.0
9594,15000000,30102717.0
4638,12000000,80573774.0
13972,16000000,50007546.0
5038,15000000,96408652.0
10571,16000000,20627372.0
19994,16000000,31556061.0
25166,16000000,15427192.0
12120,20000000,13854000.0
9800,26000000,206678440.0
1090,16000000,18564088.0
18475,16000000,12.0
9781,6500000,4217115.0
8009,16000000,5900000.0
3877,16000000,2849142.0
8854,16000000,1686429.0
152599,16000000,5867686.0
68727,20000000,24261569.0
12657,16000000,14822346.0
8265,11000000,53191886.0
34647,13000000,754249.0
28178,16000000,47801389.0
264656,16000000,3442853.0
18777,15500000,1237615.0
90,15000000,316360478.0
771,18000000,476684675.0
9576,21000000,177200000.0
744,15000000,356830601.0
146,17000000,213525736.0
14,15000000,356296601.0
45269,15000000,414211549.0
9493,15000000,216614388.0
22556,15000000,317000.0
873,15000000,146292009.0
33196,16000000,11301649.0
205596,14000000,233555708.0
16769,15000000,67182787.0
33217,15000000,75700498.0
132232,15000000,146497771.0
11153,15000000,61399552.0
208134,15000000,151831537.0
1165,15000000,123384128.0
4011,15000000,73326666.0
17202,15000000,55184721.0
65086,17000000,127730736.0
10053,15000000,66966987.0
11870,15000000,52970014.0
11778,15000000,50000000.0
586,15000000,64256513.0
18736,17000000,55534455.0
134411,35000000,42930462.0
287903,15000000,61548707.0
9276,15000000,40283321.0
2142,15000000,44862187.0
11397,16000000,66468332.0
77016,7000000,48126384.0
11478,15000000,35007180.0
266856,15000000,123726688.0
10564,15000000,33771174.0
947,15000000,69995385.0
24150,15000000,39421467.0
228970,15000000,52501541.0
18405,15000000,32721635.0
6961,15000000,47175038.0
11442,13000000,37664855.0
2493,16000000,30857814.0
14047,15000000,30226144.0
64690,15000000,78054825.0
11132,15000000,29331068.0
17127,15000000,46905889.0
1562,15000000,64238440.0
232679,15000000,30127963.0
17880,14000000,32645546.0
14736,20000000,27728118.0
23706,15000000,40105542.0
9100,15000000,24769466.0
116,15000000,85306374.0
