2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,
2010-01-19,
2010-01-20,
2010-01-21,
2010-01-22,
2010-01-25,
2010-01-26,
2010-01-27,
2010-01-28,
2010-01-29,
2010-02-01,
2010-02-02,
2010-02-03,
2010-02-04,
2010-02-05,
2010-02-08,
2010-02-09,
2010-02-10,
2010-02-11,
2010-02-12,
2010-02-16,
2010-02-17,
2010-02-18,
2010-02-19,
2010-02-22,
2010-02-23,
2010-02-24,
2010-02-25,
2010-02-26,
2010-03-01,
2010-03-02,0.02678155341181232
2010-03-03,0.02981125907596704
2010-03-04,0.037261030153712
2010-03-05,0.07785941698387594
2010-03-08,0.07736107918932841
2010-03-09,0.09575571977012978
2010-03-10,0.10290402206274389
2010-03-11,0.10376485406732996
2010-03-12,0.1070857111537517
2010-03-15,0.09125408409982312
2010-03-16,0.09178362547827006
2010-03-17,0.0889004499054336
2010-03-18,0.08979335579346302
2010-03-19,0.07593184834379223
2010-03-22,0.08473569385129584
2010-03-23,0.0992098131741732
2010-03-24,0.10102480002970239
2010-03-25,0.08509805051926145
2010-03-26,0.10174477972419566
2010-03-29,0.103610024338502
2010-03-30,0.11492858525926355
2010-03-31,0.10555157738416768
2010-04-01,0.1053454383911993
2010-04-05,0.11128753580274832
2010-04-06,0.1104711189146396
2010-04-07,0.10939549826088155
2010-04-08,0.10061948742417512
2010-04-09,0.10324237479781796
2010-04-12,0.09997464794744515
2010-04-13,0.09526681689269526
2010-04-14,0.10499895867862574
2010-04-15,0.11398399727767053
2010-04-16,0.10136921291190117
2010-04-19,0.09418849352274476
2010-04-20,0.07749751959324075
2010-04-21,0.13584917477956046
2010-04-22,0.15998511302806734
2010-04-23,0.17054150467366844
2010-04-26,0.15630878474377616
2010-04-27,0.11686611973867446
2010-04-28,0.10854686452154738
2010-04-29,0.1319504954732978
2010-04-30,0.09329478162127006
2010-05-03,0.11029696926698515
2010-05-04,0.07290321816613905
2010-05-05,0.05773481821213854
2010-05-06,0.014142775848945516
2010-05-07,-0.030770528397376967
2010-05-10,0.0427144682229351
2010-05-11,0.049769240350339174
2010-05-12,0.06896639714575559
2010-05-13,0.049585360145860485
2010-05-14,0.02753341677928136
2010-05-17,0.02579121875030711
2010-05-18,0.015190695897198772
2010-05-19,-0.003447985693379484
2010-05-20,-0.04776264422628165
2010-05-21,-0.030605694974186293
2010-05-24,-0.013998641311358959
2010-05-25,-0.021592591834466962
2010-05-26,-0.026954213398592292
2010-05-27,0.008937871278324556
2010-05-28,0.021183445797869592
2010-06-01,0.03494596752587314
2010-06-02,0.04506209297698134
2010-06-03,0.039312131174064555
2010-06-04,0.008663540399180648
2010-06-07,-0.012532694825270219
2010-06-08,-0.019723711461399302
2010-06-09,-0.04448930377727412
2010-06-10,-0.015522052062456658
2010-06-11,-0.0038920059650981993
2010-06-14,-0.0014811284782196594
2010-06-15,0.019023357405253554
2010-06-16,0.04709789303188892
2010-06-17,0.06434064154934518
2010-06-18,0.07237219928431189
2010-06-21,0.056768855058029685
2010-06-22,0.07109120075606316
2010-06-23,0.05857302517342768
2010-06-24,0.04989157818465842
2010-06-25,0.04087731169374396
2010-06-28,0.046534308684282724
2010-06-29,-0.0009749491577818532
2010-06-30,-0.01882399280647028
2010-07-01,-0.030288955961307897
2010-07-02,-0.036513951810788425
2010-07-06,-0.030994206242177552
2010-07-07,0.008675849839079668
2010-07-08,0.006197802704718754
2010-07-09,0.012567571692702334
2010-07-12,0.0033537546910729766
2010-07-13,-0.018396211947784756
2010-07-14,-0.014532335629720367
2010-07-15,-0.0195597042890621
2010-07-16,-0.025906242496136166
2010-07-19,-0.04390537173464176
2010-07-20,-0.019658259796580643
2010-07-21,-0.011018544525933935
2010-07-22,0.006669759010524568
2010-07-23,0.00874646053337733
2010-07-26,0.00552588703759477
2010-07-27,0.023896644260373884
2010-07-28,0.011472834539621684
2010-07-29,0.0007237035265032042
2010-07-30,-0.002113585838164792
2010-08-02,0.015599743149764433
2010-08-03,0.014808966972701058
2010-08-04,0.017603331598056972
2010-08-05,0.010666880127701967
2010-08-06,0.003337414807008227
2010-08-09,0.009084289798190837
2010-08-10,-0.000674660553965435
2010-08-11,-0.03616620467971891
2010-08-12,-0.028364934109962228
2010-08-13,-0.036831824888763014
2010-08-16,-0.0401006333574062
2010-08-17,-0.021124773246857194
2010-08-18,-0.014703931009422086
2010-08-19,-0.025382215791839906
2010-08-20,-0.024452912945195793
2010-08-23,-0.037814174668721494
2010-08-24,-0.05866640489636367
2010-08-25,-0.04549387842558924
2010-08-26,-0.054927816937918685
2010-08-27,-0.04887072920832226
2010-08-30,-0.044893798883264203
2010-08-31,-0.04193749257569563
2010-09-01,-0.011889263874453444
2010-09-02,-0.003844021297461435
2010-09-03,0.023000229048880754
2010-09-07,0.01905218081027328
2010-09-08,0.038617945457118136
2010-09-09,0.03813894059008281
2010-09-10,0.038259927805855
2010-09-13,0.05113270611181796
2010-09-14,0.0528672108965655
2010-09-15,0.059625496111620206
2010-09-16,0.0827862606333683
2010-09-17,0.07619218655751757
2010-09-20,0.10520156891102946
2010-09-21,0.10466155439163524
2010-09-22,0.1179577687842268
2010-09-23,0.11951558816875787
2010-09-24,0.12923328277607724
2010-09-27,0.12085863688947844
2010-09-28,0.10111955781087549
2010-09-29,0.10037719886328768
2010-09-30,0.0839200958528744
2010-10-01,0.07689572870434516
2010-10-04,0.0597828039099253
2010-10-05,0.09715073825484853
